Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,,
2009,2,14,9,0,2.709470034,0,1
2009,2,14,12,0,2.625530005,0,1
2009,2,14,15,0,2.552279949,0,1
2009,2,14,18,0,2.472290039,0,1
2009,2,14,21,0,2.42956996,0,1
2009,2,15,0,0,2.335710049,0,1
2009,2,15,3,0,2.199569941,0,1
2009,2,15,6,0,2.068389893,0,1
2009,2,15,9,0,2.383160114,0,1
2009,2,15,12,0,2.74052,0,1
2009,2,15,15,0,3.0151999,1,1
2009,2,15,18,0,3.309309959,1,1
2009,2,15,21,0,3.258419991,1,1
2009,2,16,0,0,3.362390041,1,1
2009,2,16,3,0,3.550489902,1,1
2009,2,16,6,0,3.615609884,1,1
2009,2,16,9,0,3.524470091,1,1
2009,2,16,12,0,3.412830114,1,1
2009,2,16,15,0,3.274389982,1,1
2009,2,16,18,0,3.158600092,1,1
2009,2,16,21,0,3.002399921,1,1
2009,2,17,0,0,2.793270111,0,1
2009,2,17,3,0,2.596750021,0,1
2009,2,17,6,0,2.390919924,0,1
2009,2,17,9,0,2.194979906,0,1
2009,2,17,12,0,2.021150112,0,1
2009,2,17,15,0,1.891530037,0,0
2009,2,17,18,0,1.821050048,0,0
2009,2,17,21,0,1.800500035,0,0
2009,2,18,0,0,1.84247005,0,0
2009,2,18,3,0,1.951210022,0,0
2009,2,18,6,0,2.088449955,0,1
2009,2,18,9,0,2.302229881,0,1
2009,2,18,12,0,2.48229003,0,1
2009,2,18,15,0,2.561680079,0,1
2009,2,18,18,0,2.615259886,0,1
2009,2,18,21,0,2.634569883,0,1
2009,2,19,0,0,2.607189894,0,1
2009,2,19,3,0,2.483340025,0,1
2009,2,19,6,0,2.350440025,0,1
2009,2,19,9,0,2.311019897,0,1
2009,2,19,12,0,2.445899963,0,1
2009,2,19,15,0,2.468139887,0,1
2009,2,19,18,0,2.521719933,0,1
2009,2,19,21,0,2.742389917,0,1
2009,2,20,0,0,2.960279942,0,1
2009,2,20,3,0,3.07656002,1,1
2009,2,20,6,0,3.180939913,1,1
2009,2,20,9,0,3.206690073,1,1
2009,2,20,12,0,3.110179901,1,1
2009,2,20,15,0,2.978889942,0,1
2009,2,20,18,0,2.908329964,0,1
2009,2,20,21,0,2.87003994,0,1
2009,2,21,0,0,2.765280008,0,1
2009,2,21,3,0,2.586100101,0,1
2009,2,21,6,0,2.414129972,0,1
2009,2,21,9,0,2.280699968,0,1
2009,2,21,12,0,2.282049894,0,1
2009,2,21,15,0,2.352400064,0,1
2009,2,21,18,0,2.449090004,0,1
2009,2,21,21,0,2.415420055,0,1
2009,2,22,0,0,2.362159967,0,1
2009,2,22,3,0,2.460099936,0,1
2009,2,22,6,0,2.601959944,0,1
2009,2,22,9,0,2.794539928,0,1
2009,2,22,12,0,3.05369997,1,1
2009,2,22,15,0,3.247499943,1,1
2009,2,22,18,0,3.285559893,1,1
2009,2,22,21,0,2.886719942,0,1
2009,2,23,0,0,2.660079956,0,1
2009,2,23,3,0,2.532919884,0,1
2009,2,23,6,0,2.516419888,0,1
2009,2,23,9,0,2.464679956,0,1
2009,2,23,12,0,2.421960115,0,1
2009,2,23,15,0,2.390650034,0,1
2009,2,23,18,0,2.745919943,0,1
2009,2,23,21,0,2.79204011,0,1
2009,2,24,0,0,2.699239969,0,1
2009,2,24,3,0,3.319339991,1,1
2009,2,24,6,0,4.006229877,1,1
2009,2,24,9,0,3.932159901,1,1
2009,2,24,12,0,4.231180191,1,1
2009,2,24,15,0,4.158430099,1,1
2009,2,24,18,0,3.679780006,1,1
2009,2,24,21,0,3.123090029,1,1
2009,2,25,0,0,2.815129995,0,1
2009,2,25,3,0,2.723150015,0,1
2009,2,25,6,0,2.648109913,0,1
2009,2,25,9,0,2.56836009,0,1
2009,2,25,12,0,2.621969938,0,1
2009,2,25,15,0,3.00883007,1,1
2009,2,25,18,0,3.26831007,1,1
2009,2,25,21,0,3.388479948,1,1
2009,2,26,0,0,3.549789906,1,1
2009,2,26,3,0,3.614890099,1,1
2009,2,26,6,0,3.722379923,1,1
2009,2,26,9,0,3.726480007,1,1
2009,2,26,12,0,3.679909945,1,1
2009,2,26,15,0,3.377209902,1,1
2009,2,26,18,0,3.204329967,1,1
2009,2,26,21,0,2.988800049,0,1
2009,2,27,0,0,2.751790047,0,1
2009,2,27,3,0,2.553489923,0,1
2009,2,27,6,0,2.407020092,0,1
2009,2,27,9,0,2.28798008,0,1
2009,2,27,12,0,2.156759977,0,1
2009,2,27,15,0,2.041019917,0,1
2009,2,27,18,0,2.067090034,0,1
2009,2,27,21,0,2.177750111,0,1
2009,2,28,0,0,2.151340008,0,1
2009,2,28,3,0,2.114140034,0,1
2009,2,28,6,0,2.079250097,0,1
2009,2,28,9,0,2.019239902,0,1
2009,2,28,12,0,2.015470028,0,1
2009,2,28,15,0,2.410619974,0,1
2009,2,28,18,0,2.926840067,0,1
2009,2,28,21,0,3.169460058,1,1
2009,3,1,0,0,3.3589499,1,1
2009,3,1,3,0,3.483860016,1,1
2009,3,1,6,0,3.83788991,1,1
2009,3,1,9,0,3.758980036,1,1
2009,3,1,12,0,3.982150078,1,1
2009,3,1,15,0,4.269030094,1,1
2009,3,1,18,0,4.692830086,1,1
2009,3,1,21,0,4.564789772,1,1
2009,3,2,0,0,4.173009872,1,1
2009,3,2,3,0,3.707779884,1,1
2009,3,2,6,0,3.394779921,1,1
2009,3,2,9,0,3.112230062,1,1
2009,3,2,12,0,3.065890074,1,1
2009,3,2,15,0,4.13835001,1,1
2009,3,2,18,0,4.541309834,1,1
2009,3,2,21,0,4.320980072,1,1
2009,3,3,0,0,3.941289902,1,1
2009,3,3,3,0,3.50184989,1,1
2009,3,3,6,0,3.450429916,1,1
2009,3,3,9,0,3.870569944,1,1
2009,3,3,12,0,4.424890041,1,1
2009,3,3,15,0,4.490509987,1,1
2009,3,3,18,0,4.492869854,1,1
2009,3,3,21,0,4.365449905,1,1
2009,3,4,0,0,4.099009991,1,1
2009,3,4,3,0,3.996979952,1,1
2009,3,4,6,0,3.770889997,1,1
2009,3,4,9,0,3.502949953,1,1
2009,3,4,12,0,3.18708992,1,1
2009,3,4,15,0,2.866650105,0,1
2009,3,4,18,0,2.595259905,0,1
2009,3,4,21,0,2.389590025,0,1
2009,3,5,0,0,2.203310013,0,1
2009,3,5,3,0,2.033420086,0,1
2009,3,5,6,0,1.95322001,0,0
2009,3,5,9,0,1.997290015,0,0
2009,3,5,12,0,2.228389978,0,1
2009,3,5,15,0,2.408970118,0,1
2009,3,5,18,0,2.729069948,0,1
2009,3,5,21,0,2.907670021,0,1
2009,3,6,0,0,3.063719988,1,1
2009,3,6,3,0,2.768229961,0,1
2009,3,6,6,0,2.437999964,0,1
2009,3,6,9,0,2.161930084,0,1
2009,3,6,12,0,1.988090038,0,0
2009,3,6,15,0,1.888849974,0,0
2009,3,6,18,0,1.867810011,0,0
2009,3,6,21,0,1.886399984,0,0
2009,3,7,0,0,1.890050054,0,0
2009,3,7,3,0,1.866209984,0,0
2009,3,7,6,0,1.833220005,0,0
2009,3,7,9,0,1.858229995,0,0
2009,3,7,12,0,2.547489882,0,1
2009,3,7,15,0,3.37293005,1,1
2009,3,7,18,0,3.190989971,1,1
2009,3,7,21,0,3.598340034,1,1
2009,3,8,0,0,4.275229931,1,1
2009,3,8,3,0,5.193930149,1,1
2009,3,8,6,0,5.472539902,1,1
2009,3,8,9,0,5.312099934,1,1
2009,3,8,12,0,5.238900185,1,1
2009,3,8,15,0,5.078999996,1,1
2009,3,8,18,0,4.842000008,1,1
2009,3,8,21,0,4.496180058,1,1
2009,3,9,0,0,4.155720234,1,1
2009,3,9,3,0,3.80546999,1,1
2009,3,9,6,0,3.571830034,1,1
2009,3,9,9,0,3.310280085,1,1
2009,3,9,12,0,3.171050072,1,1
2009,3,9,15,0,3.372859955,1,1
2009,3,9,18,0,3.509259939,1,1
2009,3,9,21,0,3.692250013,1,1
2009,3,10,0,0,3.608609915,1,1
2009,3,10,3,0,3.269900084,1,1
2009,3,10,6,0,3.080990076,1,1
2009,3,10,9,0,2.902519941,0,1
2009,3,10,12,0,2.869940042,0,1
2009,3,10,15,0,2.794709921,0,1
2009,3,10,18,0,2.646009922,0,1
2009,3,10,21,0,2.46855998,0,1
2009,3,11,0,0,2.321840048,0,1
2009,3,11,3,0,2.225689888,0,1
2009,3,11,6,0,2.105590105,0,1
2009,3,11,9,0,1.943529963,0,0
2009,3,11,12,0,1.828719974,0,0
2009,3,11,15,0,1.750939965,0,0
2009,3,11,18,0,1.66384995,0,0
2009,3,11,21,0,1.60086,0,0
2009,3,12,0,0,1.507560015,0,0
2009,3,12,3,0,1.51849997,0,0
2009,3,12,6,0,1.577690005,0,0
2009,3,12,9,0,1.569319963,0,0
2009,3,12,12,0,1.56020999,0,0
2009,3,12,15,0,1.579220057,0,0
2009,3,12,18,0,1.53125,0,0
2009,3,12,21,0,1.522840023,0,0
2009,3,13,0,0,1.442749977,0,0
2009,3,13,3,0,1.511710048,0,0
2009,3,13,6,0,1.498929977,0,0
2009,3,13,9,0,1.410240054,0,0
2009,3,13,12,0,1.375120044,0,0
2009,3,13,15,0,1.391780019,0,0
2009,3,13,18,0,1.442720056,0,0
2009,3,13,21,0,1.540809989,0,0
2009,3,14,0,0,1.682999969,0,0
2009,3,14,3,0,1.873510003,0,0
2009,3,14,6,0,2.201630116,0,1
2009,3,14,9,0,2.55114007,0,1
2009,3,14,12,0,2.31765008,0,1
2009,3,14,15,0,2.150500059,0,1
2009,3,14,18,0,2.060060024,0,1
2009,3,14,21,0,2.860009909,0,1
2009,3,15,0,0,3.164989948,1,1
2009,3,15,3,0,3.29934001,1,1
2009,3,15,6,0,3.104269981,1,1
2009,3,15,9,0,2.933890104,0,1
2009,3,15,12,0,2.947060108,0,1
2009,3,15,15,0,3.091690063,1,1
2009,3,15,18,0,4.914959908,1,1
2009,3,15,21,0,5.835169792,1,1
2009,3,16,0,0,6.265999794,1,1
2009,3,16,3,0,6.080510139,1,1
2009,3,16,6,0,5.697519779,1,1
2009,3,16,9,0,5.108009815,1,1
2009,3,16,12,0,4.584499836,1,1
2009,3,16,15,0,4.081880093,1,1
2009,3,16,18,0,3.863320112,1,1
2009,3,16,21,0,3.890559912,1,1
2009,3,17,0,0,4.062580109,1,1
2009,3,17,3,0,4.087250233,1,1
2009,3,17,6,0,3.998990059,1,1
2009,3,17,9,0,3.955410004,1,1
2009,3,17,12,0,3.889549971,1,1
2009,3,17,15,0,3.695580006,1,1
2009,3,17,18,0,3.540149927,1,1
2009,3,17,21,0,3.388030052,1,1
2009,3,18,0,0,3.268820047,1,1
2009,3,18,3,0,3.151989937,1,1
2009,3,18,6,0,3.125360012,1,1
2009,3,18,9,0,3.097899914,1,1
2009,3,18,12,0,2.945319891,0,1
2009,3,18,15,0,2.82246995,0,1
2009,3,18,18,0,2.778820038,0,1
2009,3,18,21,0,2.787139893,0,1
2009,3,19,0,0,2.779190063,0,1
2009,3,19,3,0,2.723089933,0,1
2009,3,19,6,0,2.590310097,0,1
2009,3,19,9,0,2.487849951,0,1
2009,3,19,12,0,2.494889975,0,1
2009,3,19,15,0,2.539000034,0,1
2009,3,19,18,0,2.788599968,0,1
2009,3,19,21,0,2.847980022,0,1
2009,3,20,0,0,2.724529982,0,1
2009,3,20,3,0,2.460249901,0,1
2009,3,20,6,0,2.251369953,0,1
2009,3,20,9,0,2.097440004,0,1
2009,3,20,12,0,1.982959986,0,0
2009,3,20,15,0,2.224529982,0,1
2009,3,20,18,0,2.234380007,0,1
2009,3,20,21,0,2.238120079,0,1
2009,3,21,0,0,2.334100008,0,1
2009,3,21,3,0,2.400190115,0,1
2009,3,21,6,0,2.406349897,0,1
2009,3,21,9,0,2.332910061,0,1
2009,3,21,12,0,2.210680008,0,1
2009,3,21,15,0,2.135620117,0,1
2009,3,21,18,0,2.243819952,0,1
2009,3,21,21,0,2.424870014,0,1
2009,3,22,0,0,2.591029882,0,1
2009,3,22,3,0,2.742690086,0,1
2009,3,22,6,0,2.774490118,0,1
2009,3,22,9,0,3.039700031,1,1
2009,3,22,12,0,3.708760023,1,1
2009,3,22,15,0,3.39586997,1,1
2009,3,22,18,0,3.377010107,1,1
2009,3,22,21,0,3.355609894,1,1
2009,3,23,0,0,3.453890085,1,1
2009,3,23,3,0,3.30121994,1,1
2009,3,23,6,0,2.950860023,0,1
2009,3,23,9,0,2.603990078,0,1
2009,3,23,12,0,2.381059885,0,1
2009,3,23,15,0,2.725029945,0,1
2009,3,23,18,0,3.41373992,1,1
2009,3,23,21,0,3.862449884,1,1
2009,3,24,0,0,3.205319881,1,1
2009,3,24,3,0,2.822629929,0,1
2009,3,24,6,0,2.69630003,0,1
