Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,,
DOE-WPTO US Wave dataset,183911,b'Federal',46.3894,-125.115,0,,
Year,Month,Day,Hour,Minute,Significant Wave Height,< 2 meter,< 3 meter
2010,1,1,0,0,3.623059988,1,1
2010,1,1,3,0,3.338929892,1,1
2010,1,1,6,0,3.238290071,1,1
2010,1,1,9,0,3.228159904,1,1
2010,1,1,12,0,3.881720066,1,1
2010,1,1,15,0,4.989190102,1,1
2010,1,1,18,0,6.302060127,1,1
2010,1,1,21,0,6.661690235,1,1
2010,1,2,0,0,6.610750198,1,1
2010,1,2,3,0,6.235020161,1,1
2010,1,2,6,0,5.715260029,1,1
2010,1,2,9,0,5.248919964,1,1
2010,1,2,12,0,4.870979786,1,1
2010,1,2,15,0,4.463580132,1,1
2010,1,2,18,0,4.104690075,1,1
2010,1,2,21,0,3.678659916,1,1
2010,1,3,0,0,3.304749966,1,1
2010,1,3,3,0,2.964070082,0,1
2010,1,3,6,0,2.660300016,0,1
2010,1,3,9,0,2.425209999,0,1
2010,1,3,12,0,2.247100115,0,1
2010,1,3,15,0,2.132189989,0,1
2010,1,3,18,0,2.087640047,0,1
2010,1,3,21,0,2.049900055,0,1
2010,1,4,0,0,2.115999937,0,1
2010,1,4,3,0,2.072489977,0,1
2010,1,4,6,0,2.097160101,0,1
2010,1,4,9,0,2.239039898,0,1
2010,1,4,12,0,2.6113801,0,1
2010,1,4,15,0,2.727790117,0,1
2010,1,4,18,0,3.503740072,1,1
2010,1,4,21,0,3.848170042,1,1
2010,1,5,0,0,3.539809942,1,1
2010,1,5,3,0,3.153789997,1,1
2010,1,5,6,0,2.885319948,0,1
2010,1,5,9,0,2.700759888,0,1
2010,1,5,12,0,2.483020067,0,1
2010,1,5,15,0,2.275000095,0,1
2010,1,5,18,0,2.082799911,0,1
2010,1,5,21,0,1.929350019,0,0
2010,1,6,0,0,1.838700056,0,0
2010,1,6,3,0,1.878700018,0,0
2010,1,6,6,0,1.882359982,0,0
2010,1,6,9,0,1.956859946,0,0
2010,1,6,12,0,2.025779963,0,1
2010,1,6,15,0,2.082499981,0,1
2010,1,6,18,0,2.278000116,0,1
2010,1,6,21,0,2.549499989,0,1
2010,1,7,0,0,2.796900034,0,1
2010,1,7,3,0,2.781939983,0,1
2010,1,7,6,0,2.795259953,0,1
2010,1,7,9,0,2.892250061,0,1
2010,1,7,12,0,3.16456008,1,1
2010,1,7,15,0,3.526299953,1,1
2010,1,7,18,0,3.891890049,1,1
2010,1,7,21,0,4.133820057,1,1
2010,1,8,0,0,4.416480064,1,1
2010,1,8,3,0,4.397819996,1,1
2010,1,8,6,0,4.545929909,1,1
2010,1,8,9,0,4.408380032,1,1
2010,1,8,12,0,4.244239807,1,1
2010,1,8,15,0,4.130589962,1,1
2010,1,8,18,0,4.34017992,1,1
2010,1,8,21,0,4.35901022,1,1
2010,1,9,0,0,4.440849781,1,1
2010,1,9,3,0,4.433030128,1,1
2010,1,9,6,0,4.231269836,1,1
2010,1,9,9,0,3.940779924,1,1
2010,1,9,12,0,3.873039961,1,1
2010,1,9,15,0,4.020579815,1,1
2010,1,9,18,0,4.28801012,1,1
2010,1,9,21,0,4.376609802,1,1
2010,1,10,0,0,4.477019787,1,1
2010,1,10,3,0,4.455309868,1,1
2010,1,10,6,0,4.371140003,1,1
2010,1,10,9,0,4.157010078,1,1
2010,1,10,12,0,4.083710194,1,1
2010,1,10,15,0,4.013659954,1,1
2010,1,10,18,0,4.191730022,1,1
2010,1,10,21,0,4.08757019,1,1
2010,1,11,0,0,4.465939999,1,1
2010,1,11,3,0,4.829080105,1,1
2010,1,11,6,0,5.94133997,1,1
2010,1,11,9,0,6.571080208,1,1
2010,1,11,12,0,6.880559921,1,1
2010,1,11,15,0,6.414850235,1,1
2010,1,11,18,0,6.54238987,1,1
2010,1,11,21,0,6.573589802,1,1
2010,1,12,0,0,7.190730095,1,1
2010,1,12,3,0,7.334959984,1,1
2010,1,12,6,0,6.459799767,1,1
2010,1,12,9,0,5.762469769,1,1
2010,1,12,12,0,5.540090084,1,1
2010,1,12,15,0,5.404310226,1,1
2010,1,12,18,0,5.473830223,1,1
2010,1,12,21,0,5.591030121,1,1
2010,1,13,0,0,5.496719837,1,1
2010,1,13,3,0,5.128280163,1,1
2010,1,13,6,0,4.898650169,1,1
2010,1,13,9,0,4.83491993,1,1
2010,1,13,12,0,5.087379932,1,1
2010,1,13,15,0,5.04294014,1,1
2010,1,13,18,0,4.733329773,1,1
2010,1,13,21,0,4.562489986,1,1
2010,1,14,0,0,5.223929882,1,1
2010,1,14,3,0,4.516210079,1,1
2010,1,14,6,0,4.035590172,1,1
2010,1,14,9,0,3.74119997,1,1
2010,1,14,12,0,3.705039978,1,1
2010,1,14,15,0,4.011310101,1,1
2010,1,14,18,0,4.743780136,1,1
2010,1,14,21,0,5.149459839,1,1
2010,1,15,0,0,5.382369995,1,1
2010,1,15,3,0,5.526100159,1,1
2010,1,15,6,0,5.664269924,1,1
2010,1,15,9,0,5.458330154,1,1
2010,1,15,12,0,6.76157999,1,1
2010,1,15,15,0,6.533339977,1,1
2010,1,15,18,0,5.344510078,1,1
2010,1,15,21,0,4.733459949,1,1
2010,1,16,0,0,4.333690166,1,1
2010,1,16,3,0,3.956990004,1,1
2010,1,16,6,0,3.685359955,1,1
2010,1,16,9,0,3.466320038,1,1
2010,1,16,12,0,3.264430046,1,1
2010,1,16,15,0,3.093549967,1,1
2010,1,16,18,0,2.933490038,0,1
2010,1,16,21,0,2.769920111,0,1
2010,1,17,0,0,2.626329899,0,1
2010,1,17,3,0,2.543940067,0,1
2010,1,17,6,0,3.08991003,1,1
2010,1,17,9,0,3.550519943,1,1
2010,1,17,12,0,4.743400097,1,1
2010,1,17,15,0,4.984469891,1,1
2010,1,17,18,0,5.256070137,1,1
2010,1,17,21,0,5.436170101,1,1
2010,1,18,0,0,6.235229969,1,1
2010,1,18,3,0,6.77575016,1,1
2010,1,18,6,0,8.027429581,1,1
2010,1,18,9,0,9.12817955,1,1
2010,1,18,12,0,8.819760323,1,1
2010,1,18,15,0,7.585939884,1,1
2010,1,18,18,0,6.303269863,1,1
2010,1,18,21,0,5.444489956,1,1
2010,1,19,0,0,5.146450043,1,1
2010,1,19,3,0,4.797560215,1,1
2010,1,19,6,0,4.674099922,1,1
2010,1,19,9,0,5.101719856,1,1
2010,1,19,12,0,6.785379887,1,1
2010,1,19,15,0,6.755199909,1,1
2010,1,19,18,0,6.762730122,1,1
2010,1,19,21,0,5.974870205,1,1
2010,1,20,0,0,5.572070122,1,1
2010,1,20,3,0,5.584119797,1,1
2010,1,20,6,0,5.536129951,1,1
2010,1,20,9,0,5.406529903,1,1
2010,1,20,12,0,5.277480125,1,1
2010,1,20,15,0,5.098879814,1,1
2010,1,20,18,0,4.841639996,1,1
2010,1,20,21,0,4.564760208,1,1
2010,1,21,0,0,4.332149982,1,1
2010,1,21,3,0,4.119709969,1,1
2010,1,21,6,0,3.939549923,1,1
2010,1,21,9,0,3.774580002,1,1
2010,1,21,12,0,3.778870106,1,1
2010,1,21,15,0,3.943909883,1,1
2010,1,21,18,0,4.727620125,1,1
2010,1,21,21,0,5.199029922,1,1
2010,1,22,0,0,4.997260094,1,1
2010,1,22,3,0,4.398990154,1,1
2010,1,22,6,0,3.686880112,1,1
2010,1,22,9,0,3.212029934,1,1
2010,1,22,12,0,3.012599945,1,1
2010,1,22,15,0,2.981669903,0,1
2010,1,22,18,0,3.139389992,1,1
2010,1,22,21,0,3.476720095,1,1
2010,1,23,0,0,3.777719975,1,1
2010,1,23,3,0,3.874330044,1,1
2010,1,23,6,0,3.780970097,1,1
2010,1,23,9,0,3.599740028,1,1
2010,1,23,12,0,3.449660063,1,1
2010,1,23,15,0,3.29689002,1,1
2010,1,23,18,0,3.151149988,1,1
2010,1,23,21,0,3.10119009,1,1
2010,1,24,0,0,3.107520103,1,1
2010,1,24,3,0,3.024290085,1,1
2010,1,24,6,0,2.923969984,0,1
2010,1,24,9,0,2.96987009,0,1
2010,1,24,12,0,3.532959938,1,1
2010,1,24,15,0,3.837970018,1,1
2010,1,24,18,0,5.123479843,1,1
2010,1,24,21,0,5.845940113,1,1
2010,1,25,0,0,6.333099842,1,1
2010,1,25,3,0,5.372189999,1,1
2010,1,25,6,0,4.675769806,1,1
2010,1,25,9,0,4.750120163,1,1
2010,1,25,12,0,6.141849995,1,1
2010,1,25,15,0,7.120540142,1,1
2010,1,25,18,0,6.895669937,1,1
2010,1,25,21,0,6.273079872,1,1
2010,1,26,0,0,5.698299885,1,1
2010,1,26,3,0,5.196469784,1,1
2010,1,26,6,0,4.751490116,1,1
2010,1,26,9,0,4.343329906,1,1
2010,1,26,12,0,3.985850096,1,1
2010,1,26,15,0,3.659549952,1,1
2010,1,26,18,0,3.375240088,1,1
2010,1,26,21,0,3.146980047,1,1
2010,1,27,0,0,2.958679914,0,1
2010,1,27,3,0,2.801120043,0,1
2010,1,27,6,0,2.660219908,0,1
2010,1,27,9,0,2.526629925,0,1
2010,1,27,12,0,2.406229973,0,1
2010,1,27,15,0,2.303930044,0,1
2010,1,27,18,0,2.221410036,0,1
2010,1,27,21,0,2.185260057,0,1
2010,1,28,0,0,2.216209888,0,1
2010,1,28,3,0,2.151370049,0,1
2010,1,28,6,0,2.23319006,0,1
2010,1,28,9,0,2.225140095,0,1
2010,1,28,12,0,2.696680069,0,1
2010,1,28,15,0,3.042239904,1,1
2010,1,28,18,0,3.300679922,1,1
2010,1,28,21,0,3.390280008,1,1
2010,1,29,0,0,3.516439915,1,1
2010,1,29,3,0,3.598239899,1,1
2010,1,29,6,0,3.935050011,1,1
2010,1,29,9,0,4.483670235,1,1
2010,1,29,12,0,5.038680077,1,1
2010,1,29,15,0,4.896039963,1,1
2010,1,29,18,0,4.668409824,1,1
2010,1,29,21,0,4.430580139,1,1
2010,1,30,0,0,4.160809994,1,1
2010,1,30,3,0,3.849070072,1,1
2010,1,30,6,0,3.602089882,1,1
2010,1,30,9,0,3.436589956,1,1
2010,1,30,12,0,3.375710011,1,1
2010,1,30,15,0,3.359859943,1,1
2010,1,30,18,0,3.356209993,1,1
2010,1,30,21,0,3.307130098,1,1
2010,1,31,0,0,3.20765996,1,1
2010,1,31,3,0,3.06833005,1,1
2010,1,31,6,0,2.908380032,0,1
2010,1,31,9,0,2.73732996,0,1
2010,1,31,12,0,2.555560112,0,1
2010,1,31,15,0,2.37157011,0,1
2010,1,31,18,0,2.195080042,0,1
2010,1,31,21,0,2.038820028,0,1
2010,2,1,0,0,1.895290017,0,0
2010,2,1,3,0,1.840579987,0,0
2010,2,1,6,0,1.90613997,0,0
2010,2,1,9,0,1.872429967,0,0
2010,2,1,12,0,1.922350049,0,0
2010,2,1,15,0,2.163170099,0,1
2010,2,1,18,0,2.663599968,0,1
2010,2,1,21,0,2.836159945,0,1
2010,2,2,0,0,2.861670017,0,1
2010,2,2,3,0,2.664030075,0,1
2010,2,2,6,0,2.627140045,0,1
2010,2,2,9,0,2.875050068,0,1
2010,2,2,12,0,3.331939936,1,1
2010,2,2,15,0,3.50067997,1,1
2010,2,2,18,0,3.504209995,1,1
2010,2,2,21,0,3.279829979,1,1
2010,2,3,0,0,3.04805994,1,1
2010,2,3,3,0,2.759710073,0,1
2010,2,3,6,0,2.629400015,0,1
2010,2,3,9,0,2.55211997,0,1
2010,2,3,12,0,2.475719929,0,1
2010,2,3,15,0,2.417969942,0,1
2010,2,3,18,0,2.451800108,0,1
2010,2,3,21,0,2.479629993,0,1
2010,2,4,0,0,2.424269915,0,1
2010,2,4,3,0,2.276910067,0,1
2010,2,4,6,0,2.280070066,0,1
2010,2,4,9,0,2.325839996,0,1
2010,2,4,12,0,2.581530094,0,1
2010,2,4,15,0,2.96739006,0,1
2010,2,4,18,0,3.043560028,1,1
2010,2,4,21,0,3.236779928,1,1
2010,2,5,0,0,3.80114007,1,1
2010,2,5,3,0,4.694129944,1,1
2010,2,5,6,0,5.759419918,1,1
2010,2,5,9,0,5.078670025,1,1
2010,2,5,12,0,4.443840027,1,1
2010,2,5,15,0,4.302410126,1,1
2010,2,5,18,0,4.381040096,1,1
2010,2,5,21,0,4.307899952,1,1
2010,2,6,0,0,3.9823699,1,1
2010,2,6,3,0,3.652100086,1,1
2010,2,6,6,0,3.962080002,1,1
2010,2,6,9,0,4.356719971,1,1
2010,2,6,12,0,4.108200073,1,1
2010,2,6,15,0,3.748270035,1,1
2010,2,6,18,0,3.506230116,1,1
2010,2,6,21,0,3.316740036,1,1
2010,2,7,0,0,3.255569935,1,1
2010,2,7,3,0,3.307159901,1,1
2010,2,7,6,0,3.399060011,1,1
2010,2,7,9,0,3.717910051,1,1
2010,2,7,12,0,4.034480095,1,1
2010,2,7,15,0,4.026130199,1,1
2010,2,7,18,0,3.803960085,1,1
2010,2,7,21,0,3.505759954,1,1
2010,2,8,0,0,3.232749939,1,1
2010,2,8,3,0,2.990380049,0,1
2010,2,8,6,0,2.738850117,0,1
2010,2,8,9,0,2.510900021,0,1
2010,2,8,12,0,2.402899981,0,1
2010,2,8,15,0,2.403170109,0,1
2010,2,8,18,0,2.436470032,0,1
2010,2,8,21,0,2.406960011,0,1
2010,2,9,0,0,2.312949896,0,1
2010,2,9,3,0,2.204730034,0,1
2010,2,9,6,0,2.134840012,0,1
2010,2,9,9,0,2.147680044,0,1
2010,2,9,12,0,2.20265007,0,1
2010,2,9,15,0,2.219500065,0,1
2010,2,9,18,0,2.203370094,0,1
2010,2,9,21,0,2.200259924,0,1
2010,2,10,0,0,2.197210073,0,1
2010,2,10,3,0,2.171070099,0,1
2010,2,10,6,0,2.122580051,0,1
2010,2,10,9,0,2.039890051,0,1
2010,2,10,12,0,1.937860012,0,0
2010,2,10,15,0,2.092819929,0,1
2010,2,10,18,0,2.749619961,0,1
2010,2,10,21,0,3.423130035,1,1
2010,2,11,0,0,3.532409906,1,1
2010,2,11,3,0,3.423540115,1,1
2010,2,11,6,0,3.294759989,1,1
2010,2,11,9,0,3.271569967,1,1
2010,2,11,12,0,3.52989006,1,1
2010,2,11,15,0,4.027989864,1,1
2010,2,11,18,0,4.86274004,1,1
2010,2,11,21,0,5.333799839,1,1
2010,2,12,0,0,6.668499947,1,1
2010,2,12,3,0,7.147230148,1,1
2010,2,12,6,0,6.355690002,1,1
2010,2,12,9,0,5.728459835,1,1
2010,2,12,12,0,5.482180119,1,1
2010,2,12,15,0,5.930429935,1,1
2010,2,12,18,0,6.400159836,1,1
2010,2,12,21,0,6.165999889,1,1
2010,2,13,0,0,6.001009941,1,1
2010,2,13,3,0,5.812260151,1,1
2010,2,13,6,0,5.79144001,1,1
2010,2,13,9,0,6.243529797,1,1
2010,2,13,12,0,6.539189816,1,1
2010,2,13,15,0,6.460350037,1,1
2010,2,13,18,0,6.447649956,1,1
2010,2,13,21,0,6.511980057,1,1
2010,2,14,0,0,6.899549961,1,1
2010,2,14,3,0,6.944719791,1,1
2010,2,14,6,0,6.467939854,1,1
