Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,,
2006,2,14,9,0,3.828419924,1,1
2006,2,14,12,0,3.653759956,1,1
2006,2,14,15,0,3.3605299,1,1
2006,2,14,18,0,3.018520117,1,1
2006,2,14,21,0,2.771759987,0,1
2006,2,15,0,0,2.586430073,0,1
2006,2,15,3,0,2.507800102,0,1
2006,2,15,6,0,2.629199982,0,1
2006,2,15,9,0,2.786880016,0,1
2006,2,15,12,0,2.847690105,0,1
2006,2,15,15,0,2.848400116,0,1
2006,2,15,18,0,2.78102994,0,1
2006,2,15,21,0,2.703890085,0,1
2006,2,16,0,0,2.637290001,0,1
2006,2,16,3,0,2.606810093,0,1
2006,2,16,6,0,2.620919943,0,1
2006,2,16,9,0,2.622450113,0,1
2006,2,16,12,0,2.570630074,0,1
2006,2,16,15,0,2.471669912,0,1
2006,2,16,18,0,2.355619907,0,1
2006,2,16,21,0,2.288389921,0,1
2006,2,17,0,0,2.232409954,0,1
2006,2,17,3,0,2.350159883,0,1
2006,2,17,6,0,2.786870003,0,1
2006,2,17,9,0,3.052350044,1,1
2006,2,17,12,0,3.39902997,1,1
2006,2,17,15,0,4.007820129,1,1
2006,2,17,18,0,3.928649902,1,1
2006,2,17,21,0,3.821029902,1,1
2006,2,18,0,0,3.598829985,1,1
2006,2,18,3,0,3.519190073,1,1
2006,2,18,6,0,3.528310061,1,1
2006,2,18,9,0,3.182100058,1,1
2006,2,18,12,0,3.092099905,1,1
2006,2,18,15,0,3.177469969,1,1
2006,2,18,18,0,2.685169935,0,1
2006,2,18,21,0,2.305510044,0,1
2006,2,19,0,0,1.919849992,0,0
2006,2,19,3,0,1.761610031,0,0
2006,2,19,6,0,1.774449944,0,0
2006,2,19,9,0,1.812880039,0,0
2006,2,19,12,0,1.70510006,0,0
2006,2,19,15,0,1.622349977,0,0
2006,2,19,18,0,1.48676002,0,0
2006,2,19,21,0,1.36353004,0,0
2006,2,20,0,0,1.302090049,0,0
2006,2,20,3,0,1.352830052,0,0
2006,2,20,6,0,1.462949991,0,0
2006,2,20,9,0,1.48597002,0,0
2006,2,20,12,0,1.613180041,0,0
2006,2,20,15,0,1.833250046,0,0
2006,2,20,18,0,2.04073,0,1
2006,2,20,21,0,2.132250071,0,1
2006,2,21,0,0,2.249890089,0,1
2006,2,21,3,0,2.32407999,0,1
2006,2,21,6,0,2.257719994,0,1
2006,2,21,9,0,2.095400095,0,1
2006,2,21,12,0,2.012569904,0,1
2006,2,21,15,0,2.03512001,0,1
2006,2,21,18,0,2.166239977,0,1
2006,2,21,21,0,2.267280102,0,1
2006,2,22,0,0,2.292109966,0,1
2006,2,22,3,0,2.288480043,0,1
2006,2,22,6,0,2.407890081,0,1
2006,2,22,9,0,2.406150103,0,1
2006,2,22,12,0,2.435319901,0,1
2006,2,22,15,0,2.453299999,0,1
2006,2,22,18,0,2.439889908,0,1
2006,2,22,21,0,2.399460077,0,1
2006,2,23,0,0,2.436160088,0,1
2006,2,23,3,0,2.403480053,0,1
2006,2,23,6,0,2.363369942,0,1
2006,2,23,9,0,2.335839987,0,1
2006,2,23,12,0,2.251470089,0,1
2006,2,23,15,0,2.254300117,0,1
2006,2,23,18,0,2.328749895,0,1
2006,2,23,21,0,2.295120001,0,1
2006,2,24,0,0,2.509720087,0,1
2006,2,24,3,0,2.59890008,0,1
2006,2,24,6,0,2.609780073,0,1
2006,2,24,9,0,2.407180071,0,1
2006,2,24,12,0,2.252660036,0,1
2006,2,24,15,0,2.124749899,0,1
2006,2,24,18,0,2.00180006,0,1
2006,2,24,21,0,1.887470007,0,0
2006,2,25,0,0,1.792989969,0,0
2006,2,25,3,0,1.749340057,0,0
2006,2,25,6,0,1.764829993,0,0
2006,2,25,9,0,1.875579953,0,0
2006,2,25,12,0,1.902889967,0,0
2006,2,25,15,0,1.869709969,0,0
2006,2,25,18,0,1.893869996,0,0
2006,2,25,21,0,1.842650056,0,0
2006,2,26,0,0,1.737679958,0,0
2006,2,26,3,0,1.560600042,0,0
2006,2,26,6,0,1.687860012,0,0
2006,2,26,9,0,1.853670001,0,0
2006,2,26,12,0,1.79121995,0,0
2006,2,26,15,0,1.733109951,0,0
2006,2,26,18,0,1.833099961,0,0
2006,2,26,21,0,1.887850046,0,0
2006,2,27,0,0,2.20562005,0,1
2006,2,27,3,0,2.734050035,0,1
2006,2,27,6,0,4.904829979,1,1
2006,2,27,9,0,6.21721983,1,1
2006,2,27,12,0,5.106999874,1,1
2006,2,27,15,0,4.052320004,1,1
2006,2,27,18,0,3.512239933,1,1
2006,2,27,21,0,3.302740097,1,1
2006,2,28,0,0,3.408349991,1,1
2006,2,28,3,0,3.279360056,1,1
2006,2,28,6,0,3.184200048,1,1
2006,2,28,9,0,3.008949995,1,1
2006,2,28,12,0,2.900239944,0,1
2006,2,28,15,0,2.759130001,0,1
2006,2,28,18,0,2.454410076,0,1
2006,2,28,21,0,2.244620085,0,1
2006,3,1,0,0,2.132260084,0,1
2006,3,1,3,0,2.266330004,0,1
2006,3,1,6,0,2.474060059,0,1
2006,3,1,9,0,2.743900061,0,1
2006,3,1,12,0,3.94333005,1,1
2006,3,1,15,0,4.070919991,1,1
2006,3,1,18,0,3.905519962,1,1
2006,3,1,21,0,4.249939919,1,1
2006,3,2,0,0,4.93445015,1,1
2006,3,2,3,0,5.017479897,1,1
2006,3,2,6,0,4.973659992,1,1
2006,3,2,9,0,5.371290207,1,1
2006,3,2,12,0,5.794010162,1,1
2006,3,2,15,0,6.47412014,1,1
2006,3,2,18,0,6.631169796,1,1
2006,3,2,21,0,5.827939987,1,1
2006,3,3,0,0,4.740640163,1,1
2006,3,3,3,0,4.133339882,1,1
2006,3,3,6,0,3.699909925,1,1
2006,3,3,9,0,3.363539934,1,1
2006,3,3,12,0,3.076440096,1,1
2006,3,3,15,0,2.812040091,0,1
2006,3,3,18,0,2.589900017,0,1
2006,3,3,21,0,2.409519911,0,1
2006,3,4,0,0,2.263010025,0,1
2006,3,4,3,0,2.1256001,0,1
2006,3,4,6,0,1.995599985,0,0
2006,3,4,9,0,1.951539993,0,0
2006,3,4,12,0,2.194859982,0,1
2006,3,4,15,0,2.497610092,0,1
2006,3,4,18,0,2.804019928,0,1
2006,3,4,21,0,2.848210096,0,1
2006,3,5,0,0,2.69224,0,1
2006,3,5,3,0,2.743730068,0,1
2006,3,5,6,0,3.367259979,1,1
2006,3,5,9,0,3.914000034,1,1
2006,3,5,12,0,4.643330097,1,1
2006,3,5,15,0,4.793489933,1,1
2006,3,5,18,0,4.480319977,1,1
2006,3,5,21,0,4.189780235,1,1
2006,3,6,0,0,4.094590187,1,1
2006,3,6,3,0,4.211460114,1,1
2006,3,6,6,0,5.261919975,1,1
2006,3,6,9,0,5.407599926,1,1
2006,3,6,12,0,5.42234993,1,1
2006,3,6,15,0,4.98375988,1,1
2006,3,6,18,0,4.555459976,1,1
2006,3,6,21,0,4.07446003,1,1
2006,3,7,0,0,3.656100035,1,1
2006,3,7,3,0,3.238090038,1,1
2006,3,7,6,0,2.851670027,0,1
2006,3,7,9,0,2.608390093,0,1
2006,3,7,12,0,2.548559904,0,1
2006,3,7,15,0,2.831729889,0,1
2006,3,7,18,0,3.035190105,1,1
2006,3,7,21,0,2.777980089,0,1
2006,3,8,0,0,2.523010015,0,1
2006,3,8,3,0,2.36864996,0,1
2006,3,8,6,0,2.339970112,0,1
2006,3,8,9,0,2.44885993,0,1
2006,3,8,12,0,2.962470055,0,1
2006,3,8,15,0,3.521300077,1,1
2006,3,8,18,0,4.19946003,1,1
2006,3,8,21,0,5.051340103,1,1
2006,3,9,0,0,5.485350132,1,1
2006,3,9,3,0,6.334479809,1,1
2006,3,9,6,0,6.227499962,1,1
2006,3,9,9,0,6.095950127,1,1
2006,3,9,12,0,5.876450062,1,1
2006,3,9,15,0,5.673769951,1,1
2006,3,9,18,0,5.371759892,1,1
2006,3,9,21,0,5.255660057,1,1
2006,3,10,0,0,5.406330109,1,1
2006,3,10,3,0,5.640649796,1,1
2006,3,10,6,0,5.660459995,1,1
2006,3,10,9,0,5.56114006,1,1
2006,3,10,12,0,5.437570095,1,1
2006,3,10,15,0,5.309269905,1,1
2006,3,10,18,0,5.180940151,1,1
2006,3,10,21,0,5.042369843,1,1
2006,3,11,0,0,4.910039902,1,1
2006,3,11,3,0,4.802470207,1,1
2006,3,11,6,0,4.720980167,1,1
2006,3,11,9,0,4.625170231,1,1
2006,3,11,12,0,4.488689899,1,1
2006,3,11,15,0,4.284800053,1,1
2006,3,11,18,0,3.997289896,1,1
2006,3,11,21,0,3.702059984,1,1
2006,3,12,0,0,3.443900108,1,1
2006,3,12,3,0,3.214459896,1,1
2006,3,12,6,0,3.026910067,1,1
2006,3,12,9,0,2.85323,0,1
2006,3,12,12,0,2.695199966,0,1
2006,3,12,15,0,2.54241991,0,1
2006,3,12,18,0,2.38854003,0,1
2006,3,12,21,0,2.235419989,0,1
2006,3,13,0,0,2.091710091,0,1
2006,3,13,3,0,1.959210038,0,0
2006,3,13,6,0,1.831359982,0,0
2006,3,13,9,0,1.776960015,0,0
2006,3,13,12,0,2.170399904,0,1
2006,3,13,15,0,2.260519981,0,1
2006,3,13,18,0,2.522989988,0,1
2006,3,13,21,0,2.62838006,0,1
2006,3,14,0,0,2.905400038,0,1
2006,3,14,3,0,3.544199944,1,1
2006,3,14,6,0,2.872560024,0,1
2006,3,14,9,0,2.598510027,0,1
2006,3,14,12,0,2.386460066,0,1
2006,3,14,15,0,2.398360014,0,1
2006,3,14,18,0,2.628599882,0,1
2006,3,14,21,0,3.301929951,1,1
2006,3,15,0,0,3.936209917,1,1
2006,3,15,3,0,4.13781023,1,1
2006,3,15,6,0,4.036409855,1,1
2006,3,15,9,0,3.847170115,1,1
2006,3,15,12,0,4.018630028,1,1
2006,3,15,15,0,3.932600021,1,1
2006,3,15,18,0,3.629869938,1,1
2006,3,15,21,0,3.344749928,1,1
2006,3,16,0,0,3.126270056,1,1
2006,3,16,3,0,3.105400085,1,1
2006,3,16,6,0,3.159660101,1,1
2006,3,16,9,0,3.385859966,1,1
2006,3,16,12,0,3.657239914,1,1
2006,3,16,15,0,4.036089897,1,1
2006,3,16,18,0,4.100170135,1,1
2006,3,16,21,0,3.7957201,1,1
2006,3,17,0,0,3.466799974,1,1
2006,3,17,3,0,3.375580072,1,1
2006,3,17,6,0,3.508249998,1,1
2006,3,17,9,0,3.638989925,1,1
2006,3,17,12,0,3.353729963,1,1
2006,3,17,15,0,2.867079973,0,1
2006,3,17,18,0,2.641959906,0,1
2006,3,17,21,0,2.827009916,0,1
2006,3,18,0,0,3.365629911,1,1
2006,3,18,3,0,3.773030043,1,1
2006,3,18,6,0,3.489779949,1,1
2006,3,18,9,0,2.879760027,0,1
2006,3,18,12,0,2.416680098,0,1
2006,3,18,15,0,2.024019957,0,1
2006,3,18,18,0,1.752900004,0,0
2006,3,18,21,0,1.590549946,0,0
2006,3,19,0,0,1.607640028,0,0
2006,3,19,3,0,1.755900025,0,0
2006,3,19,6,0,1.787690043,0,0
2006,3,19,9,0,1.742239952,0,0
2006,3,19,12,0,1.701900005,0,0
2006,3,19,15,0,1.647500038,0,0
2006,3,19,18,0,1.587800026,0,0
2006,3,19,21,0,1.554159999,0,0
2006,3,20,0,0,1.546470046,0,0
2006,3,20,3,0,1.562999964,0,0
2006,3,20,6,0,1.573539972,0,0
2006,3,20,9,0,1.591400027,0,0
2006,3,20,12,0,1.803619981,0,0
2006,3,20,15,0,2.187099934,0,1
2006,3,20,18,0,2.474760056,0,1
2006,3,20,21,0,2.602619886,0,1
2006,3,21,0,0,2.574219942,0,1
2006,3,21,3,0,2.530770063,0,1
2006,3,21,6,0,2.598999977,0,1
2006,3,21,9,0,2.785140038,0,1
2006,3,21,12,0,2.936670065,0,1
2006,3,21,15,0,2.946389914,0,1
2006,3,21,18,0,2.899490118,0,1
2006,3,21,21,0,2.888020039,0,1
2006,3,22,0,0,3.311929941,1,1
2006,3,22,3,0,4.098959923,1,1
2006,3,22,6,0,4.325510025,1,1
2006,3,22,9,0,3.982919931,1,1
2006,3,22,12,0,3.722539902,1,1
2006,3,22,15,0,3.818540096,1,1
2006,3,22,18,0,3.822079897,1,1
2006,3,22,21,0,3.912800074,1,1
2006,3,23,0,0,4.184840202,1,1
2006,3,23,3,0,4.779489994,1,1
2006,3,23,6,0,5.484899998,1,1
2006,3,23,9,0,5.284160137,1,1
2006,3,23,12,0,5.011789799,1,1
2006,3,23,15,0,5.213349819,1,1
2006,3,23,18,0,5.348289967,1,1
2006,3,23,21,0,5.310249805,1,1
2006,3,24,0,0,6.240560055,1,1
2006,3,24,3,0,5.166560173,1,1
2006,3,24,6,0,4.373740196,1,1
