Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,,
2008,2,14,9,0,3.571990013,1,1
2008,2,14,12,0,3.394320011,1,1
2008,2,14,15,0,3.184890032,1,1
2008,2,14,18,0,2.936239958,0,1
2008,2,14,21,0,2.68482995,0,1
2008,2,15,0,0,2.559619904,0,1
2008,2,15,3,0,2.75116992,0,1
2008,2,15,6,0,3.313080072,1,1
2008,2,15,9,0,3.998460054,1,1
2008,2,15,12,0,4.470009804,1,1
2008,2,15,15,0,4.67855978,1,1
2008,2,15,18,0,4.70179987,1,1
2008,2,15,21,0,4.572430134,1,1
2008,2,16,0,0,4.424530029,1,1
2008,2,16,3,0,4.378610134,1,1
2008,2,16,6,0,4.298820019,1,1
2008,2,16,9,0,4.093810081,1,1
2008,2,16,12,0,3.852070093,1,1
2008,2,16,15,0,3.610140085,1,1
2008,2,16,18,0,3.367939949,1,1
2008,2,16,21,0,3.174350023,1,1
2008,2,17,0,0,3.02451992,1,1
2008,2,17,3,0,2.88883996,0,1
2008,2,17,6,0,2.735239983,0,1
2008,2,17,9,0,2.568809986,0,1
2008,2,17,12,0,2.387550116,0,1
2008,2,17,15,0,2.231729984,0,1
2008,2,17,18,0,2.082400084,0,1
2008,2,17,21,0,1.944059968,0,0
2008,2,18,0,0,1.794880033,0,0
2008,2,18,3,0,1.731459975,0,0
2008,2,18,6,0,1.732360005,0,0
2008,2,18,9,0,1.726070046,0,0
2008,2,18,12,0,1.840530038,0,0
2008,2,18,15,0,2.028290033,0,1
2008,2,18,18,0,2.243089914,0,1
2008,2,18,21,0,2.332370043,0,1
2008,2,19,0,0,2.349359989,0,1
2008,2,19,3,0,2.321540117,0,1
2008,2,19,6,0,2.382800102,0,1
2008,2,19,9,0,2.633470058,0,1
2008,2,19,12,0,2.865560055,0,1
2008,2,19,15,0,3.022310019,1,1
2008,2,19,18,0,3.171159983,1,1
2008,2,19,21,0,3.264950037,1,1
2008,2,20,0,0,3.148289919,1,1
2008,2,20,3,0,3.042900085,1,1
2008,2,20,6,0,3.113679886,1,1
2008,2,20,9,0,3.326859951,1,1
2008,2,20,12,0,3.384809971,1,1
2008,2,20,15,0,3.256769896,1,1
2008,2,20,18,0,3.087310076,1,1
2008,2,20,21,0,3.020390034,1,1
2008,2,21,0,0,3.066220045,1,1
2008,2,21,3,0,3.025549889,1,1
2008,2,21,6,0,2.932749987,0,1
2008,2,21,9,0,2.840209961,0,1
2008,2,21,12,0,2.871710062,0,1
2008,2,21,15,0,3.120009899,1,1
2008,2,21,18,0,3.702769995,1,1
2008,2,21,21,0,4.208799839,1,1
2008,2,22,0,0,4.276100159,1,1
2008,2,22,3,0,4.136270046,1,1
2008,2,22,6,0,4.096710205,1,1
2008,2,22,9,0,4.231659889,1,1
2008,2,22,12,0,4.531079769,1,1
2008,2,22,15,0,5.314869881,1,1
2008,2,22,18,0,5.590740204,1,1
2008,2,22,21,0,4.825940132,1,1
2008,2,23,0,0,4.274429798,1,1
2008,2,23,3,0,4.17125988,1,1
2008,2,23,6,0,3.987400055,1,1
2008,2,23,9,0,3.529299974,1,1
2008,2,23,12,0,3.143759966,1,1
2008,2,23,15,0,2.861700058,0,1
2008,2,23,18,0,2.664599895,0,1
2008,2,23,21,0,2.516170025,0,1
2008,2,24,0,0,2.389410019,0,1
2008,2,24,3,0,2.394750118,0,1
2008,2,24,6,0,2.430890083,0,1
2008,2,24,9,0,2.322240114,0,1
2008,2,24,12,0,2.24703002,0,1
2008,2,24,15,0,2.210710049,0,1
2008,2,24,18,0,2.598289967,0,1
2008,2,24,21,0,3.24435997,1,1
2008,2,25,0,0,3.452850103,1,1
2008,2,25,3,0,3.283169985,1,1
2008,2,25,6,0,3.179500103,1,1
2008,2,25,9,0,3.118910074,1,1
2008,2,25,12,0,2.940449953,0,1
2008,2,25,15,0,2.703690052,0,1
2008,2,25,18,0,2.502569914,0,1
2008,2,25,21,0,2.343450069,0,1
2008,2,26,0,0,2.237400055,0,1
2008,2,26,3,0,2.133450031,0,1
2008,2,26,6,0,2.032200098,0,1
2008,2,26,9,0,1.895359993,0,0
2008,2,26,12,0,1.773859978,0,0
2008,2,26,15,0,1.659700036,0,0
2008,2,26,18,0,1.623180032,0,0
2008,2,26,21,0,1.692330003,0,0
2008,2,27,0,0,1.745249987,0,0
2008,2,27,3,0,1.878849983,0,0
2008,2,27,6,0,2.293319941,0,1
2008,2,27,9,0,2.687540054,0,1
2008,2,27,12,0,2.893249989,0,1
2008,2,27,15,0,2.948709965,0,1
2008,2,27,18,0,2.973769903,0,1
2008,2,27,21,0,2.996059895,0,1
2008,2,28,0,0,3.043829918,1,1
2008,2,28,3,0,3.187249899,1,1
2008,2,28,6,0,3.461469889,1,1
2008,2,28,9,0,3.641599894,1,1
2008,2,28,12,0,3.654999971,1,1
2008,2,28,15,0,3.541990042,1,1
2008,2,28,18,0,3.344769955,1,1
2008,2,28,21,0,3.126539946,1,1
2008,3,1,0,0,3.443569899,1,1
2008,3,1,3,0,3.440749884,1,1
2008,3,1,6,0,3.496059895,1,1
2008,3,1,9,0,3.505899906,1,1
2008,3,1,12,0,3.481339931,1,1
2008,3,1,15,0,3.41305995,1,1
2008,3,1,18,0,3.297149897,1,1
2008,3,1,21,0,3.245239973,1,1
2008,3,2,0,0,3.231220007,1,1
2008,3,2,3,0,3.17475009,1,1
2008,3,2,6,0,3.181960106,1,1
2008,3,2,9,0,3.19039011,1,1
2008,3,2,12,0,3.166620016,1,1
2008,3,2,15,0,3.072099924,1,1
2008,3,2,18,0,2.922169924,0,1
2008,3,2,21,0,2.744369984,0,1
2008,3,3,0,0,2.559020042,0,1
2008,3,3,3,0,2.36435008,0,1
2008,3,3,6,0,2.200829983,0,1
2008,3,3,9,0,2.124389887,0,1
2008,3,3,12,0,2.343310118,0,1
2008,3,3,15,0,3.036979914,1,1
2008,3,3,18,0,3.391940117,1,1
2008,3,3,21,0,3.791419983,1,1
2008,3,4,0,0,4.041759968,1,1
2008,3,4,3,0,4.027190208,1,1
2008,3,4,6,0,4.031439781,1,1
2008,3,4,9,0,4.205999851,1,1
2008,3,4,12,0,4.191259861,1,1
2008,3,4,15,0,3.921050072,1,1
2008,3,4,18,0,3.60138011,1,1
2008,3,4,21,0,3.337860107,1,1
2008,3,5,0,0,3.101660013,1,1
2008,3,5,3,0,2.894680023,0,1
2008,3,5,6,0,2.717159986,0,1
2008,3,5,9,0,2.554850101,0,1
2008,3,5,12,0,2.394819975,0,1
2008,3,5,15,0,2.245729923,0,1
2008,3,5,18,0,2.117719889,0,1
2008,3,5,21,0,2.066910028,0,1
2008,3,6,0,0,2.010890007,0,1
2008,3,6,3,0,2.004669905,0,1
2008,3,6,6,0,1.985219955,0,0
2008,3,6,9,0,1.975059986,0,0
2008,3,6,12,0,1.998960018,0,0
2008,3,6,15,0,2.075079918,0,1
2008,3,6,18,0,2.162260056,0,1
2008,3,6,21,0,2.273159981,0,1
2008,3,7,0,0,2.434400082,0,1
2008,3,7,3,0,2.589790106,0,1
2008,3,7,6,0,2.615089893,0,1
2008,3,7,9,0,2.438640118,0,1
2008,3,7,12,0,2.31430006,0,1
2008,3,7,15,0,2.268559933,0,1
2008,3,7,18,0,2.514879942,0,1
2008,3,7,21,0,2.598069906,0,1
2008,3,8,0,0,2.86432004,0,1
2008,3,8,3,0,2.843640089,0,1
2008,3,8,6,0,3.070389986,1,1
2008,3,8,9,0,3.49822998,1,1
2008,3,8,12,0,3.566499949,1,1
2008,3,8,15,0,3.480999947,1,1
2008,3,8,18,0,3.347480059,1,1
2008,3,8,21,0,3.211679935,1,1
2008,3,9,0,0,3.07198,1,1
2008,3,9,3,0,2.919300079,0,1
2008,3,9,6,0,2.746449947,0,1
2008,3,9,9,0,2.542690039,0,1
2008,3,9,12,0,2.377170086,0,1
2008,3,9,15,0,2.395590067,0,1
2008,3,9,18,0,2.43091011,0,1
2008,3,9,21,0,2.52444005,0,1
2008,3,10,0,0,2.627720118,0,1
2008,3,10,3,0,2.565609932,0,1
2008,3,10,6,0,2.598989964,0,1
2008,3,10,9,0,2.726340055,0,1
2008,3,10,12,0,3.139990091,1,1
2008,3,10,15,0,3.295350075,1,1
2008,3,10,18,0,3.490210056,1,1
2008,3,10,21,0,3.837080002,1,1
2008,3,11,0,0,3.7316401,1,1
2008,3,11,3,0,3.987669945,1,1
2008,3,11,6,0,4.682849884,1,1
2008,3,11,9,0,5.681230068,1,1
2008,3,11,12,0,6.501190186,1,1
2008,3,11,15,0,6.39729023,1,1
2008,3,11,18,0,6.000780106,1,1
2008,3,11,21,0,5.516409874,1,1
2008,3,12,0,0,5.040430069,1,1
2008,3,12,3,0,4.578849792,1,1
2008,3,12,6,0,4.159029961,1,1
2008,3,12,9,0,3.763639927,1,1
2008,3,12,12,0,3.41128993,1,1
2008,3,12,15,0,3.112440109,1,1
2008,3,12,18,0,2.830140114,0,1
2008,3,12,21,0,2.574790001,0,1
2008,3,13,0,0,2.312849998,0,1
2008,3,13,3,0,2.099630117,0,1
2008,3,13,6,0,2.022409916,0,1
2008,3,13,9,0,2.125060081,0,1
2008,3,13,12,0,2.247980118,0,1
2008,3,13,15,0,2.372580051,0,1
2008,3,13,18,0,2.614959955,0,1
2008,3,13,21,0,2.94253993,0,1
2008,3,14,0,0,3.231290102,1,1
2008,3,14,3,0,3.450449944,1,1
2008,3,14,6,0,3.431720018,1,1
2008,3,14,9,0,3.363209963,1,1
2008,3,14,12,0,3.317329884,1,1
2008,3,14,15,0,3.303709984,1,1
2008,3,14,18,0,3.326469898,1,1
2008,3,14,21,0,3.404249907,1,1
2008,3,15,0,0,3.536469936,1,1
2008,3,15,3,0,3.656359911,1,1
2008,3,15,6,0,3.664160013,1,1
2008,3,15,9,0,3.621969938,1,1
2008,3,15,12,0,3.630779982,1,1
2008,3,15,15,0,3.597359896,1,1
2008,3,15,18,0,3.609119892,1,1
2008,3,15,21,0,3.589770079,1,1
2008,3,16,0,0,3.656889915,1,1
2008,3,16,3,0,3.668770075,1,1
2008,3,16,6,0,3.649189949,1,1
2008,3,16,9,0,3.468509912,1,1
2008,3,16,12,0,3.222739935,1,1
2008,3,16,15,0,2.814860106,0,1
2008,3,16,18,0,2.430459976,0,1
2008,3,16,21,0,2.173650026,0,1
2008,3,17,0,0,2.043849945,0,1
2008,3,17,3,0,2.374350071,0,1
2008,3,17,6,0,2.720870018,0,1
2008,3,17,9,0,3.294850111,1,1
2008,3,17,12,0,3.103310108,1,1
2008,3,17,15,0,3.325789928,1,1
2008,3,17,18,0,3.715719938,1,1
2008,3,17,21,0,3.824310064,1,1
2008,3,18,0,0,3.77380991,1,1
2008,3,18,3,0,3.657680035,1,1
2008,3,18,6,0,3.496309996,1,1
2008,3,18,9,0,3.319380045,1,1
2008,3,18,12,0,3.147289991,1,1
2008,3,18,15,0,2.977950096,0,1
2008,3,18,18,0,2.812449932,0,1
2008,3,18,21,0,2.707319975,0,1
2008,3,19,0,0,2.543580055,0,1
2008,3,19,3,0,2.409130096,0,1
2008,3,19,6,0,2.32701993,0,1
2008,3,19,9,0,2.320879936,0,1
2008,3,19,12,0,2.335469961,0,1
2008,3,19,15,0,2.360209942,0,1
2008,3,19,18,0,2.342180014,0,1
2008,3,19,21,0,2.304219961,0,1
2008,3,20,0,0,2.252959967,0,1
2008,3,20,3,0,2.249609947,0,1
2008,3,20,6,0,2.281130075,0,1
2008,3,20,9,0,2.228650093,0,1
2008,3,20,12,0,2.175810099,0,1
2008,3,20,15,0,2.197089911,0,1
2008,3,20,18,0,2.3004601,0,1
2008,3,20,21,0,2.866400003,0,1
2008,3,21,0,0,3.21130991,1,1
2008,3,21,3,0,3.307120085,1,1
2008,3,21,6,0,3.138799906,1,1
2008,3,21,9,0,3.154779911,1,1
2008,3,21,12,0,3.190299988,1,1
2008,3,21,15,0,3.296089888,1,1
2008,3,21,18,0,3.398469925,1,1
2008,3,21,21,0,3.430919886,1,1
2008,3,22,0,0,3.425479889,1,1
2008,3,22,3,0,3.384939909,1,1
2008,3,22,6,0,3.247349977,1,1
2008,3,22,9,0,3.02899003,1,1
2008,3,22,12,0,2.772459984,0,1
2008,3,22,15,0,2.632080078,0,1
2008,3,22,18,0,2.556020021,0,1
2008,3,22,21,0,2.428689957,0,1
2008,3,23,0,0,2.291100025,0,1
2008,3,23,3,0,2.296119928,0,1
2008,3,23,6,0,3.094860077,1,1
2008,3,23,9,0,3.817960024,1,1
2008,3,23,12,0,3.655529976,1,1
2008,3,23,15,0,3.623399973,1,1
2008,3,23,18,0,3.599479914,1,1
2008,3,23,21,0,3.952680111,1,1
2008,3,24,0,0,4.336870193,1,1
2008,3,24,3,0,4.073820114,1,1
2008,3,24,6,0,3.749429941,1,1
